p.BIN1,p.BIN2,p.BIN3,p.BIN4,logBIN1,logBIN2,logBIN3,logBIN4,meanCS.BIN1,meanCS.BIN2,meanCS.BIN3,meanCS.BIN4,medianCS.BIN1,medianCS.BIN2,medianCS.BIN3,medianCS.BIN4,type
crRNA172:292-318_randomDouble_157,0.638948818944,1,0.407073279032889,0.0314816091591111,0.194533928289823,0,0.390327404497135,1.50194307710517,-0.22973652180734,0.0220528865907028,0.226998707557618,0.580784766671226,-0.22973652180734,-0.0420553640468479,0.283102180881193,0.4696829243231,Random Double
crRNA172:292-318_randomDouble_159,0.248189616583111,0.130693995512889,0.243660721720889,0.248417522552889,0.605216391874304,0.883744364795289,0.613214473748025,0.604817773714331,-0.196572916009205,0.217610784873374,0.112704379619827,0.151596115757534,-0.276077245291027,0.229055946216868,0.0860650652000291,0.155377230914683,Random Double
crRNA172:292-318_randomDouble_168,0.0744868172231111,0.513139739761778,0.539895336689778,0.132471835008,1.12792058247126,0.289764350398331,0.267690423702388,0.877876447771216,-0.388761307215838,0.0706084305211877,0.0387292486325251,0.383806966839737,-0.433158660795283,0.26505566732456,0.285980565455898,0.50722134138658,Random Double
crRNA172:292-318_randomDouble_176,0.479425016888889,0.435448554439111,0.357286464,0.142741327374222,0.319279307779778,0.36106314683996,0.446983436978257,0.845450268987106,-0.0810000492170891,0.177820341209509,0.203524524282542,0.420516128364362,-0.140014733228625,-0.044662432131346,0.238769304889521,0.497481060608955,Random Double
crRNA172:292-318_randomDouble_178,0.202356834680889,0.060370944,0.732323823160889,0.184608922176,0.693882122559452,1.21917203317774,0.135296837638341,0.73374731328754,-0.23260331040816,0.546192328323304,0.107515786405387,0.363569961925711,-0.19483257284153,0.351307585844122,-0.0693471807236314,0.180191910829365,Random Double
crRNA172:292-318_randomDouble_181,0.345224773632,0.438589826496,0.836526346254222,0.238077515143111,0.461898046486302,0.357941446411099,0.0775203764557491,0.623281618918434,-0.183143157423016,-0.0561930554856422,0.114613099172898,0.384640479030746,-0.19159161560629,-0.107709449982731,0.233786530937984,0.286868323177721,Random Double
crRNA172:292-318_randomDouble_183,0.196060289856,0.0887976391111111,0.367602574222222,0.0385044566471111,0.707610359635596,1.05159858078274,0.434621456027515,1.41448900074519,-0.197533954783984,0.331171966574535,0.283591720875985,0.401731128883032,-0.222333467140967,0.316743263047785,0.357848324390344,0.42525034427257,Random Double
crRNA172:292-318_randomDouble_187,0.476302848,0.023138711424,0.201702744519111,0.00498923019377777,0.322116821665007,1.63566083021696,0.69528819240996,2.30196645806099,0.10520668115249,0.287428583627941,0.333634038846203,0.757478312639666,0.334206936964517,0.650406149567375,0.226565914912845,0.871644789601865,Random Double
crRNA172:292-318_randomDouble_192,0.252313298887111,0.109915425927111,0.875622111111111,0.0670866268231111,0.598059858158309,0.958941352845918,0.0576832802102049,1.1733640442985,-0.176847847474848,0.24130051777386,0.11676984617561,0.377121866046255,-0.265576766241398,0.241892232098777,0.0336033471143947,0.368105407210122,Random Double
crRNA172:292-318_randomDouble_193,0.284485116686222,0.354978157809778,0.038821773312,0.093232829952,0.545940449515391,0.449798368732287,1.41092463066773,1.03043113317823,-0.217505521292802,0.158592557414926,0.448339413873177,0.338463716081535,-0.338304375826141,0.246060214248511,0.635287736770338,0.341593695680734,Random Double
crRNA172:292-318_randomDouble_195,0.0327640387128889,0.286958983111111,0.908768609088,0.254623845944889,1.48460256959132,0.542180175327126,0.0415466828823041,0.594100926380203,-0.369110529918334,-0.190535736493987,0.0523880451467497,0.250580461089462,-0.322937414061143,-0.150883818408816,-0.10782471232926,0.315118971366851,Random Double
crRNA172:292-318_randomDouble_199,0.327920313287111,0.0440963431537778,0.0831380489102222,0.467857625976889,0.484231679776945,1.35559742445473,1.0802001717647,0.329886287224494,-0.294808941271942,0.474613321942824,0.495881389765926,0.271538607326206,-0.309212493368407,0.611052679120658,0.558581481394011,0.244822543186813,Random Double
crRNA172:292-318_randomDouble_200,0.116943623160889,0.0327640387128889,0.317874333504,0.340140355584,0.932023454928311,1.48460256959132,0.497744537412659,0.468341838612073,-0.294883047492444,0.426835899125231,0.244326519477611,0.377777067593301,-0.370818185149358,0.510693652181012,0.24780677578103,0.376745013138605,Random Double
crRNA172:292-318_randomDouble_202,0.146055228430222,0.818310574535111,0.125410709447111,0.350647053959111,0.835482891701376,0.0870818366614022,0.901665375345888,0.455129805573629,-0.191546070927695,0.00142847378274756,0.393645715781816,0.294648050162869,-0.469039647810631,0.104046159531245,0.195764289607059,0.25290985334709,Random Double
crRNA172:292-318_randomDouble_203,0.490104888888889,0.447319793472,0.010786922304,0.0382363930168889,0.309710965296231,0.34938188428771,1.96710244939058,1.41752308309954,-0.119347260473065,0.255934087808543,0.577225353345626,0.719150894833684,0.0661885185701916,0.255934087808543,0.570481392017124,0.504902947298034,Random Double
crRNA172:292-318_randomDouble_204,0.137033864824889,0.610722577976889,0.649729536455111,0.248189616583111,0.863172093506799,0.214156024150979,0.187267389925568,0.605216391874304,-0.413956017324581,0.0803243740174134,0.10428965399494,0.287923895156857,-0.306235572640537,0.0255269927505465,-0.0639710948337523,0.16165059222648,Random Double
crRNA172:292-318_randomDouble_213,0.703970320896,0.024144288192,0.354967684039111,0.499125,0.152445650151636,1.61718559369471,0.44981118295145,0.301790676797606,0.214031513779182,0.468945486241459,0.0806802682367921,0.150143416691788,0.145588791101431,0.406747320782175,0.0482042678593849,0.0358604319342944,Random Double
crRNA172:292-318_randomDouble_214,0.296345945336889,0.525752963569778,0.359615320120889,0.437208370289778,0.528201010486247,0.279218270599085,0.444161814985975,0.35931153213893,-0.265891535170493,0.0385158810973715,0.244010507778785,0.109425350480724,-0.144515108207716,0.263874016255139,0.167451895197927,0.328725716772831,Random Double
crRNA172:292-318_randomDouble_238,0.026532175296,0.959479194232889,0.112478046336,0.210686832,1.57622714201462,0.0179644382581771,0.948932235646293,0.67636260709929,-0.551987119095842,-0.0651418143244109,0.193279548667397,0.327009973655297,-0.395545835911935,0.0316714628842206,0.525084571969145,0.455759922392993,Random Double
crRNA172:292-318_randomDouble_292,0.138264240135111,0.409295405376,0.0481770339982222,0.289476152888889,0.859290128785533,0.38796313058329,1.31715994069832,0.538387207740847,-0.37374494889918,0.0925193805104478,0.44480583370179,0.259666388943337,-0.407588714213292,0.117000149186015,0.689277660900729,0.209191640696834,Random Double
crRNA172:292-318_randomDouble_310,0.934340854670222,0.293790756864,0.0843959851448889,0.235929972679111,0.0294946609244566,0.531961871942995,1.07367821298209,0.627216882589312,-0.28308336732358,0.377610168109961,0.873789115067924,0.702528094027352,-0.28308336732358,0.377610168109961,0.873789115067924,0.702528094027352,Random Double
crRNA172:292-318_randomDouble_311,0.089373,0.262112309703111,0.224600620664889,0.710933790336,1.04879366377752,0.581512582599379,0.648589047936699,0.148170843476483,-0.417579889949135,-0.0258337378181304,0.330883942209216,0.0455681225853444,-0.511203272687205,-0.0325591391723725,0.214696624078318,0.241764250307861,Random Double
crRNA172:292-318_randomDouble_319,0.212000407047111,1,0.0938049460551111,0.597292927111111,0.673663305212076,0,1.0277742619641,0.223812627953083,-0.557185393477996,-0.142540897428661,0.39882291588723,0.402060371476152,-0.557185393477996,-0.142540897428661,0.39882291588723,0.402060371476152,Random Double
crRNA172:292-318_randomDouble_320,0.741236369905778,0.169515663303111,0.590599538823111,0.328744003335111,0.130043279501722,0.770790166653678,0.228706896494977,0.483142160455718,-0.00648247625655587,0.275284910649703,-0.101055100610508,0.148022003555172,-0.16756181668232,0.161063596009133,-0.124195144564252,0.0662252821391575,Random Double
crRNA172:292-318_randomDouble_323,0.025170530304,0.630439009777778,0.564988749504,0.787907481792,1.59910763444469,0.200356921776329,0.247960200104417,0.103524775538551,-0.493171801445258,-0.0897803944810538,0.186212922043765,-0.0328006932803232,-0.535865662022837,-0.221892071466246,0.220458164010989,-0.00147878158339301,Random Double
crRNA172:292-318_randomDouble_326,0.176424,0.156786489863111,0.0191590691271111,0.141708288,0.753442335538792,0.804691362765652,1.71762559561133,0.848604748712278,-0.158210997660619,0.0832219343998256,0.513946518639009,0.443448926821535,0.0506985768008897,0.0832219343998256,0.329236876736895,0.252146506409449,Random Double
crRNA172:292-318_randomDouble_327,0.0799247928888889,0.496588309560889,0.393289536,0.235208256,1.09731848045295,0.3040035086094,0.40528760842858,0.628547438240821,-0.408185575809319,-0.0257079950536816,0.26763953695467,0.473386734939546,-0.374208422946412,0.00391472491760587,0.202727954367932,0.468504624591115,Random Double
crRNA172:292-318_randomDouble_328,0.131238365376,0.154487444750222,0.878432379960889,0.302839492608,0.881939187556062,0.811106810072557,0.0562916640379305,0.518787490125258,-0.47163322586237,-0.386316514365994,-0.00495664186821846,0.0760820131350021,-0.46996674641124,-0.482205146536918,-0.11740542913819,0.477732577907717,Random Double
crRNA172:292-318_randomDouble_331,0.455794119168,0.223223181838222,0.666981715392,0.744440142912,0.34123128255486,0.651260705694889,0.175886071650472,0.12817021617653,-0.0950768035593874,-0.223195040784418,0.137700582952625,0.170156174013328,-0.231711336135485,-0.405289094756041,0.146869278405419,0.137562005677741,Random Double
crRNA172:292-318_randomDouble_339,0.000870396814222222,0.584852644743111,1,1,3.06028270722338,0.23295354184295,0,0,-1.40058786254148,-0.0887157038380132,-0.0712577490614602,-0.195088538414647,-1.40058786254148,-0.0887157038380132,-0.0712577490614602,-0.195088538414647,Random Double
crRNA172:292-318_randomDouble_343,0.125643777777778,0.190850302464,0.177227917944889,0.0532981104782222,0.900859013984953,0.719307147434337,0.751467864534788,1.27328818728539,-0.359345906385108,-0.257394411218547,0.363928893946117,0.544378815633689,-0.508384777555145,-0.254027402291567,0.391318519827424,0.658983440654029,Random Double
crRNA172:292-318_randomDouble_360,0.122264810247111,0.289308672,0.0962298018631111,0.0277301135928889,0.912698521823831,0.538638548221009,1.01669040841607,1.5570483513863,-0.171439760783238,0.203041805724558,0.539184223885522,0.529378184499114,-0.122909147809156,0.368280371045107,0.574301493780395,0.480596643127365,Random Double
crRNA172:292-318_randomDouble_362,0.180893323527111,0.698960415111111,0.0483910568888889,0.011565367296,0.74257746193423,0.155547419369645,1.31523489254316,1.93684057023508,-0.201571654013272,0.0548947311815136,0.428891022869839,0.607665362715729,-0.252290358585093,-0.00938032732122943,0.438086844309042,0.573123213445418,Random Double
crRNA172:292-318_randomDouble_371,0.147513888888889,0.0504103321671111,0.175052625272889,0.161415245176889,0.831167087592016,1.29748044087036,0.75683137171426,0.792055449889494,0.551704203946965,0.407151782201,0.40964675363118,0.495574091993053,0.15903693650415,0.451571200798892,0.453146087672669,0.499303314630944,Random Double
crRNA172:292-318_randomDouble_381,0.006537818112,0.169503473664,0.740280574407111,0.745972849777778,2.184567166052,0.770821397297777,0.130603646725441,0.12727697870195,-0.702907282829984,-0.363824089686089,-0.163738633921666,0.0371298423455185,-0.774978824050668,-0.0709733085672955,0.023388660185012,0.209866279798635,Random Double
crRNA172:292-318_randomDouble_413,0.0142927411768889,0.791546228280889,0.691808297870222,0.119584485888,1.84488447073109,0.101523716176203,0.160014233160575,0.922325159229435,-0.463768838532596,0.139387318480786,0.144294986317333,0.494746072129439,-0.438805113995913,0.121243495592751,0.274063799460145,0.563338877053649,Random Double
crRNA172:292-318_randomDouble_418,0.297115896888889,0.775112446222222,0.679158481144889,0.319219736632889,0.527074111082817,0.110635289453174,0.168028871587445,0.49591026504759,-0.252348928937802,-0.17103536286565,0.0531503163233262,0.240130449161108,-0.220276265718343,-0.171254149441898,-0.0942037148097657,0.0565058952442668,Random Double
crRNA172:292-318_randomDouble_432,0.459782113777778,0.273256287111111,0.0619683598791111,0.0207507668551111,0.337447927452783,0.56342983696746,1.20782999820046,1.68296584908253,-0.140569750506573,0.267267475130969,0.457137156580278,0.554754123007166,-0.260813137026423,0.230472392694461,0.449783210770922,0.574036496389907,Random Double
crRNA172:292-318_randomDouble_433,0.00296646964622222,0.384982164366222,1,0.930041450496,2.52776009113089,0.414559390223334,0,0.0314976951874362,-0.658590198160853,-0.184053149770121,0.0256520241548973,0.0190916872083034,-0.827873303439098,-0.234271503552496,0.0934407416334597,0.0152937052816119,Random Double
crRNA172:292-318_randomDouble_441,0.289476152888889,0.134898310848,0.446009966592,0.345324865777778,0.538387207740847,0.869993488385809,0.350655436383045,0.461772148319344,-0.232707040801367,0.297938834713131,0.224968504478865,0.330184558641349,-0.0404325147975793,0.228635908016503,0.367897816384562,0.45099536811452,Random Double
crRNA172:292-318_randomDouble_442,0.217906946801778,1,0.409420037063111,0.0155729756231111,0.66172892436784,0,0.387830906732133,1.80762839621634,-0.565895795007464,-0.0664258849037912,-0.243985264580404,0.339242860853555,-0.565895795007464,-0.0664258849037912,0.154034705999872,0.397023780005787,Random Double
crRNA172:292-318_randomDouble_448,0.005664696768,0.483678146616889,0.231382559232,0.171466818624,2.24682333302195,0.315443534315282,0.63566937967451,0.765819909922847,-0.548243134874853,-0.160152351297983,0.353827093628911,0.326161975316913,-0.518406446987358,-0.180134150170335,0.38425593551514,0.199458316879653,Random Double
crRNA172:292-318_randomDouble_453,0.546274312896,0.258592363008,1,0.414207196430222,0.262589220554069,0.587384305257866,0,0.38278235995057,-0.111956649982181,0.0313366120962555,0.0606746031425558,0.244141022916044,-0.223040116346367,-0.121170788322751,0.0785002578423493,0.342164845946392,Random Double
crRNA172:292-318_randomDouble_454,0.145777777777778,0.178594152576,0.798387576,0.962850384888889,0.836308674399683,0.748132764627481,0.0977862298827906,0.0164411916555468,-0.322358743341361,0.163404343881116,0.0551290308093865,0.0168007720757119,-0.428309507290229,0.318722066909702,0.085453781330907,-0.0147490540655991,Random Double
crRNA172:292-318_randomDouble_471,0.256608,0.605562670272,0.217222288896,0.133537239552,0.590729808203894,0.217840904635074,0.663095614405933,0.874397605635298,-0.305781257833247,0.0774942948404055,0.366650009527884,0.313273409053365,-0.382135073290402,0.0774942948404055,0.369065595281497,0.28811954485452,Random Double
crRNA172:292-318_randomDouble_472,0.615873136903111,0.427364239736889,0.617497372174222,0.773721577415111,0.210508738512727,0.36920182081184,0.209364886250747,0.11141529144323,-0.110723254965206,-0.111902656861995,0.135607527668557,0.0803055151811687,-0.184300397852865,0.0265282878932979,0.257419635858246,0.136240577547666,Random Double
crRNA172:292-318_randomDouble_490,0.441593856,0.375540005568,0.176778370944,0.175956820935111,0.354976977678901,0.425343791623928,0.752570872548579,0.754593893153523,-0.0612172151000151,0.16478490756431,0.294580068529325,0.329686649303749,-0.0784475966828721,0.020288408864826,0.467870118826573,0.263510597239186,Random Double
crRNA172:292-318_randomDouble_492,0.069116860416,0.293279440888889,0.841430356878222,0.152452372992,1.16041599759766,0.532718380324786,0.0749818236871283,0.816865811250647,-0.431043810021589,-0.162257473600456,0.0917326752353211,0.297639060660137,-0.524570985580801,-0.0802058604488904,0.232014738642989,0.225755698621625,Random Double
crRNA172:292-318_randomDouble_498,0.039274345344,0.003598560192,0.0781188520320001,0.0689196446862222,1.40589104539322,2.44387122860666,1.10724414735847,1.1616569702143,-0.443460171946064,0.911009153687218,0.467443247111576,0.759763487497297,-0.566410847302296,0.395363541912176,0.467109212890265,0.759763487497297,Random Double
crRNA172:292-318_randomDouble_508,0.386515910200889,0.137801990087111,0.337895806919111,0.119485561585778,0.41283262446173,0.860744510457348,0.471217197521319,0.922684570887125,-0.049403013235244,-0.179026529755513,0.287905164099483,0.401514051879054,0.077175779765723,-0.226500649510088,0.314450342843263,0.53035083980598,Random Double
crRNA172:292-318_randomDouble_515,0.0757191111111111,0.287461244928,0.524218147960889,0.020072448,1.12079449298882,0.541420697925434,0.280487948244733,1.69739965850111,-0.398946737556748,0.0692281123309058,-0.0293212422904503,0.647067326015366,-0.380341476515345,0.0794281518930948,0.00346628018069662,0.732551666330015,Random Double
crRNA172:292-318_randomDouble_544,0.373360792689778,0.139501958208,0.0808920479928889,0.0174571487928889,0.427871290062608,0.855419696096764,1.09209416914854,1.75802668643972,-0.165688705166575,0.359788700733389,0.374876719891397,0.742823197169079,-0.325445770084295,0.180160143361196,0.433973361714012,0.604171617539482,Random Double
crRNA172:292-318_randomDouble_554,0.329569071559111,0.521536369777778,0.505687553472,0.162373619576889,0.482053551469637,0.282715400290109,0.296117735560557,0.789484528067881,-0.0620959898104055,0.107567139744534,0.101597500596874,0.35647302387418,-0.11064175234052,0.264939325270118,0.151440010009313,0.399947219526263,Random Double
crRNA172:292-318_randomDouble_555,0.806731058289778,0.120757014528,0.110221879872,0.294810035064889,0.0932712228584254,0.918087632565493,0.957732186205902,0.530457737573054,-0.043384478694319,0.126329048086646,0.424660732800927,0.33398356875901,-0.149165657497641,0.355375003794159,0.350653432154528,0.303708048259194,Random Double
crRNA172:292-318_randomDouble_556,0.011565367296,0.132185354304,0.548590667328,0.430316848184889,1.93684057023508,0.878816660563744,0.260751584924028,0.366211649663475,-0.538471422791437,-0.229800933958653,-0.134402661209623,-0.105767187720993,-0.509493561043018,-0.194091009818923,-0.239624787966791,0.0759238467137475,Random Double
crRNA172:292-318_randomDouble_559,0.334826582264889,0.0639922631111111,0.144031472696889,0.00849343986488889,0.475180070174958,1.19387253056715,0.841542598702531,2.07091638375142,-0.0600890519828454,0.300369648541894,0.435829861962361,0.639543790569677,0.0398768372258903,0.330931258080656,0.345454948535735,0.684485622962329,Random Double
crRNA172:292-318_randomDouble_563,0.269987092487111,0.116805717959111,0.264719980224,0.321659777777778,0.568656998047005,0.93253589680147,0.577213278292325,0.492603242428102,-0.0759791323941101,0.261185605267626,0.211092339356648,0.346328569008389,-0.0184258856985506,0.212704803712311,0.110987049088257,0.463886643709686,Random Double
crRNA172:292-318_randomDouble_566,0.568544612352,0.0320584143217778,0.404859210119111,0.0177298563982222,0.245235451577606,1.49405796259113,0.392695976534991,1.75129478192374,0.0751599521580627,0.471518504509262,0.224615821454574,0.810789751503082,-0.00298524557722985,0.616350866869942,0.197790883224003,0.810789751503082,Random Double
crRNA172:292-318_randomDouble_572,0.709895828465778,0.0990423144817778,0.592114680888889,0.0218641439857778,0.148805375846711,1.00417921934456,0.227594170888964,1.66026752127044,-0.235328379681206,0.564732484061279,0.426423087286611,1.00259487456168,-0.235328379681206,0.564732484061279,0.426423087286611,1.00259487456168,Random Double
crRNA172:292-318_randomDouble_588,0.0843959851448889,0.528570753777778,0.619979201649778,0.684969590784,1.07367821298209,0.276896870383862,0.207622879469876,0.164328708577437,-0.813981355564809,0.0536620435165234,0.00027954237129299,0.105190618146171,-0.813981355564809,0.262717588097682,-0.233078785848669,0.207767819934085,Random Double
crRNA172:292-318_randomDouble_593,0.175413930887111,0.574453000512,0.726578111111111,0.438524391921778,0.755935919139005,0.240745497790782,0.138717689829828,0.358006244983432,-0.313071886671704,0.0525116950703103,-0.0126094005536328,0.24706418570185,-0.12884962862557,0.128314624865327,-0.00349301104283628,0.328546656222857,Random Double
crRNA172:292-318_randomDouble_622,1,0.741273857656889,0.127466132366222,1,0,0.130021315776754,0.894605191546204,0,0.118338362267077,0.536908606425983,0.598344842619291,0.0391958838014329,0.118338362267077,0.536908606425983,0.598344842619291,0.0391958838014329,Random Double
crRNA172:292-318_randomDouble_636,0.194823568327111,0.293790756864,0.130397076288,0.0560472982968889,0.710358506516574,0.531961871942995,0.884732146075135,1.25144531728903,0.054676565374604,0.251077900242057,0.323161461094326,0.602145694340352,0.433743474643743,0.365693538982948,0.334920744826565,0.628850413337734,Random Double
crRNA172:292-318_randomDouble_641,0.118189657656889,0.359031489294222,0.473709661070222,0.011565367296,0.927420525308064,0.444867459424512,0.324487757964251,1.93684057023508,-0.287013965226406,-0.0478427095004463,-0.0325855855923788,0.537238281202358,-0.169137625886684,-0.289374577844882,-0.348037661340056,0.569833069929251,Random Double
crRNA172:292-318_randomDouble_658,0.0651062235591111,0.371411507712,0.745972849777778,0.124840731015111,1.18637749486973,0.430144644326998,0.12727697870195,0.9036436969524,-0.39433130964547,0.207769354552542,0.120324430020331,0.442352637704706,-0.304994778670279,0.0445222234926302,0.257125513617593,0.476415478120207,Random Double
crRNA172:292-318_randomDouble_660,0.232144167367111,0.412061810688,0.352658958392889,0.046203234816,0.634242223529576,0.385037633415237,0.452645079546069,1.33532761722399,-0.172241097164618,0.11068675826969,0.279892860077166,0.416131141561682,-0.181080033297553,0.307880265215435,0.377077132758027,0.441881747383514,Random Double
crRNA172:292-318_randomDouble_677,0.262112309703111,0.802763929152,0.234700861824,0.0330265977742222,0.581512582599379,0.0954121500387962,0.629485315664636,1.48113616272955,-0.16063721287027,0.112594180389937,0.404291140075599,0.563509531554745,-0.108761066587716,0.0317859755592,0.482049566773614,0.670885287917521,Random Double
crRNA172:292-318_randomDouble_681,0.285595278222222,0.314660801088,0.387128455111111,0.128775030001778,0.544248977074383,0.502157356011183,0.412144905551221,0.890168340266215,-0.196453726544066,0.284639164445185,0.281977531809342,0.400705888071014,-0.357467782474259,0.164020810055024,0.333573486495311,0.518468297848867,Random Double
crRNA172:292-318_randomDouble_689,0.003598560192,0.050877962112,0.000517206144,0.000779121777777778,2.44387122860666,1.29347029243114,3.28633632468598,3.10839465621254,0.556825223676468,0.318128702787552,0.802144464802809,0.456797472153271,-0.347232476299629,0.531295388021102,1.12588127220962,1.02662877554104,Random Double
crRNA172:292-318_randomDouble_696,0.549751296,0.000448318520888889,0.056718392832,0.00679588711111111,0.259833738147281,3.34841331923437,1.24627608378555,2.1677538439626,0.0573180921527314,1.01444747228732,0.453888439817419,0.798124352858336,0.097140064543588,0.693703587539539,0.466843812170251,0.880574600279298,Random Double
crRNA172:292-318_randomDouble_698,0.651895781184,0.698299236295111,0.214285340352,0.182182480888889,0.185821829535726,0.155958432931059,0.669007538813531,0.73949338817035,0.149582729471779,-0.0836022275961262,0.157843767753134,0.310087715925303,0.282242853137928,-0.124211767025631,0.188498806591614,0.306656853126496,Random Double
crRNA172:292-318_randomDouble_713,0.158494081777778,0.722389904327111,0.370066074510222,0.273132071992889,0.799986949845222,0.141228332082236,0.431720726653965,0.563627300696118,-0.276927576838124,0.0563436171749838,0.193494024138323,0.229041239749132,-0.41902169017594,0.0217858691145419,0.375257536615167,0.14956231525491,Random Double
crRNA172:292-318_randomDouble_715,0.921820742976,0.272161799111111,0.390200888888889,0.454432386033778,0.0353535235290749,0.565172832841422,0.408711745605007,0.342530725328374,0.02710939704907,0.139107916448507,0.084854052126948,-0.120957250989884,-0.070369130955493,0.107812226335331,0.0951885659455297,-0.426836751402616,Random Double
crRNA172:292-318_randomDouble_728,0.947812750222223,0.0662330372551111,0.134731175424,0.570284798072889,0.0232774533556415,1.17892532901033,0.870531901321829,0.243908205130751,0.0588819005109933,0.395817022422662,0.29226855067308,0.126187345765142,-0.078504861551214,0.445212435287078,0.0609148130673023,-0.0383151702083408,Random Double
crRNA173:293-319,0.405490979904,0.0900667071360001,0.306197423111111,0.157444964352,0.392018802171665,1.04543571489371,0.513998468547405,0.802871225082135,0.0812282062661779,0.235542523578728,0.253943257642205,-0.187840842983937,0.124180050891799,0.269796726743218,0.251025360746958,-0.149495879663361,Perfect Match
crRNA173:293-319_FirstOrder_01,0.525344153144889,0.503867827086222,0.348003225656889,0.682283438592,0.279556096890877,0.297683371283042,0.458416730540503,0.166035170439865,-0.0953896425549965,0.315523863832595,0.239023808237518,-0.104823443704679,-0.00740321756778668,0.315523863832595,0.0313690445380454,-0.0232956713480372,First Order
crRNA173:293-319_FirstOrder_02,0.293534171136,0.245918218752,0.0901480397937778,0.512486874055111,0.532341334034871,0.609209295537966,1.04504371226938,0.290317253391107,-0.154824646106997,0.246422619523024,0.490190767451662,0.346315114820572,-0.0191843958711728,0.332648872054766,0.545174071446452,0.346315114820572,First Order
crRNA173:293-319_FirstOrder_03,0.495502490112,0.0821938174648889,0.167821620864,0.286745718919111,0.304954158657649,1.08516084841936,0.775152088697745,0.542503057345389,-0.0656364672488094,0.261786087157007,0.433801976457379,0.402263277416154,0.171696702006756,0.241697419234004,0.472924450302362,0.376929860158087,First Order
crRNA173:293-319_FirstOrder_04,0.145641701376,0.666313870848,0.723947750513778,0.100679164814222,0.836714256311202,0.176321145804288,0.140292777010577,0.997060395806225,-0.379712689031609,-0.139221973686779,-0.0861736031206894,-0.183827256121111,-0.150830048924948,-0.0273728714434259,-0.214179340695143,-0.66798351049955,First Order
crRNA173:293-319_FirstOrder_05,0.128184503808,1,0.481902965568,0.685640700814222,0.892164473393241,0,0.317040401098967,0.16390340985036,-0.313617891841704,0.0408257727284623,0.152621967146298,0.0730773790024368,-0.319628265606808,0.0314176639945286,-0.00870499562126089,0.230129463359992,First Order
crRNA173:293-319_FirstOrder_06,0.180156237888,0.711300105159111,0.297372843456,0.725180248519111,0.744350695887037,0.147947127095741,0.526698694441202,0.139554033142408,-0.17175987813836,0.0509952856538419,0.271722255829864,0.170765847536971,-0.151858142808451,0.046522754085941,0.217758370028654,0.28567882339364,First Order
crRNA173:293-319_FirstOrder_07,0.294044074040889,0.006530347008,0.024727224,0.0958054346382222,0.531587568641726,2.18506374067661,1.60682463694047,1.01860985452848,0.0127247817284776,0.513193586218099,0.477894989241588,0.529115561854139,0.0428772783732063,0.494388110840846,0.474362406387913,0.560538063544859,First Order
crRNA173:293-319_FirstOrder_08,0.126576871416889,0.644980701560889,0.236067215345778,0.240472404024889,0.897645642925755,0.190453279676362,0.626964322887657,0.618934754913259,-0.266134358542911,0.146352448792457,0.149410608444147,0.378525391004448,-0.0673718025496298,0.00200353072789186,0.480802221344816,0.488740015625848,First Order
crRNA173:293-319_FirstOrder_09,0.821848663544889,0.753957694840889,0.322048646030222,0.311469,0.0852081467401279,0.122653022051456,0.492078522382435,0.506585171473185,0.0973454050935829,-0.0303155241533008,-0.181107831398527,-0.340369394402994,-0.030271489406411,-0.0168120389036783,-0.456666025612661,-0.327903614330505,First Order
crRNA173:293-319_FirstOrder_10,0.425403356664889,0.386653698048,0.270710702535111,0.0311377596871111,0.371199087599046,0.412677831770272,0.567494574077814,1.50671263744952,-0.0155366816844961,0.277622842971943,0.343189662732124,0.480720125750166,-0.0410646875499369,0.319089324261783,0.378396542366273,0.441278095671763,First Order
crRNA173:293-319_FirstOrder_11,0.430040392056889,0.301308984888889,0.0507071210382222,0.477328782449778,0.366490750877239,0.520987917681156,1.29493104637792,0.321182377319832,-0.0535234217839929,0.309311492165416,0.418063513815021,0.202150419258908,-0.0155303159340064,0.177194813546155,0.608942858085632,0.32663870574593,First Order
crRNA173:293-319_FirstOrder_12,1,0.571327296,0.621469893361778,0.0453693502008889,0,0.243115026387568,0.206579905579941,1.34323744083954,0.0211424532649089,0.31116800922771,0.393265378234144,0.463327759781545,0.0211424532649089,0.31116800922771,0.393265378234144,0.463327759781545,First Order
crRNA173:293-319_FirstOrder_13,0.352371073543111,0.0944332754062222,0.0536481617777778,0.235648171576889,0.452999750419556,1.02487494660338,1.27044515428414,0.627735925635508,-0.168306834932452,0.281553676618192,0.539878894817506,0.299368951326234,-0.256948461619565,0.427821724629176,0.603546081742932,0.291811664149698,First Order
crRNA173:293-319_FirstOrder_14,0.429343706225778,0.857792068416,0.170046320647111,0.425708391943111,0.367194899066527,0.0666179737871873,0.769432760614199,0.370887788538713,-0.531898233704876,0.0594673966439509,0.369972702532087,0.203547926186832,-0.531898233704876,0.103835812736566,0.283280218550555,0.0043302580591984,First Order
crRNA173:293-319_FirstOrder_15,0.199098352512,0.0366281072568889,0.290740239111111,0.446009966592,0.700932333633603,1.43618552275306,0.536494856724504,0.350655436383045,-0.335586887253976,-0.305062923433264,0.1889765262583,0.184129990067572,-0.381924320233741,-0.340835237503374,0.157166196147667,0.325510820319588,First Order
